날짜,시도지역코드,발생건수(건)
20180826,27,2005
20180826,28,3514
20180826,29,2149
20180826,30,2894
20180826,31,1341
20180826,41,19283
20180826,42,1365
20180826,43,2499
20180826,44,4133
20180826,45,2602
20180826,46,3241
20180826,47,2366
20180826,48,2470
20180826,49,1117
20180826,99,61629
20180827,11,74243
20180827,26,25287
20180827,27,17340
20180827,28,25044
20180827,29,9701
20180827,30,11926
20180827,31,8625
20180827,41,111379
20180827,42,10426
20180827,43,12346
20180827,44,20348
20180827,45,14186
20180827,46,13010
20180827,47,19477
20180827,48,24301
20180827,49,5242
20180827,99,402963
20180828,11,46113
20180828,26,19197
20180828,27,13327
20180828,28,14786
20180828,29,8599
20180828,30,8737
20180828,31,6621
20180828,41,68964
20180828,42,7040
20180828,43,8470
20180828,44,14722
20180828,45,10898
20180828,46,10176
20180828,47,14277
20180828,48,18321
20180828,49,3554
20180828,99,273858
20180829,11,47474
20180829,26,18263
20180829,27,12387
20180829,28,15411
20180829,29,7841
20180829,30,8195
20180829,31,6217
20180829,41,72357
20180829,42,6328
20180829,43,8436
20180829,44,13592
20180829,45,9473
20180829,46,9327
20180829,47,13066
20180829,48,16491
20180829,49,3578
20180829,99,268476
20180830,11,52151
20180830,26,19394
20180830,27,13128
20180830,28,17422
20180830,29,7830
20180830,30,8728
20180830,31,6642
20180830,41,80787
20180830,42,7386
20180830,43,8442
20180830,44,14221
20180830,45,10171
20180830,46,9792
20180830,47,13890
20180830,48,17837
20180830,49,3826
20180830,99,291701
20180831,11,57954
20180831,26,20254
20180831,27,13493
20180831,28,18526
20180831,29,8443
20180831,30,9311
20180831,31,7172
20180831,41,86350
20180831,42,8026
20180831,43,9646
20180831,44,15581
20180831,45,10888
20180831,46,9908
20180831,47,14648
20180831,48,18610
20180831,49,4129
20180831,99,313020
20180901,11,52773
20180901,26,16552
20180901,27,13560
20180901,28,18013
20180901,29,9232
20180901,30,9283
20180901,31,6851
20180901,41,83876
20180901,42,6971
20180901,43,9228
20180901,44,15250
20180901,45,10081
20180901,46,10006
20180901,47,13786
20180901,48,16930
20180901,49,3381
20180901,99,295916
20180902,11,10034
20180902,26,4162
20180902,27,2677
20180902,28,4952
20180902,29,2567
20180902,30,3492
20180902,31,1828
20180902,41,25213
20180902,42,1829
20180902,43,3006
20180902,44,4903
20180902,45,2937
20180902,46,3534
20180902,47,3237
20180902,48,3478
20180902,49,1209
20180902,99,79078
20180903,11,83007
20180903,26,28712
20180903,27,21905
20180903,28,27041
20180903,29,13538
20180903,30,13990
20180903,31,10621
20180903,41,129631
20180903,42,12298
20180903,43,14690
20180903,44,24449
20180903,45,16756
20180903,46,15376
20180903,47,23492
20180903,48,28466
20180903,49,5766
20180903,99,469841
20180904,11,63556
20180904,26,20884
20180904,27,15265
20180904,28,21168
20180904,29,9800
20180904,30,10749
20180904,31,7692
20180904,41,99464
20180904,42,8841
20180904,43,10643
20180904,44,17596
20180904,45,12020
20180904,46,11457
20180904,47,16203
20180904,48,20416
20180904,49,4333
20180904,99,350178
20180905,11,69420
20180905,26,21633
20180905,27,16207
20180905,28,23284
20180905,29,9863
20180905,30,11615
20180905,31,8154
20180905,41,108894
20180905,42,8897
20180905,43,11279
20180905,44,18587
20180905,45,12553
20180905,46,11538
20180905,47,17344
20180905,48,21350
20180905,49,4227
20180905,99,374916
20180906,11,72673
20180906,26,24508
20180906,27,18383
20180906,28,23809
20180906,29,11274
20180906,30,12419
20180906,31,9173
20180906,41,115320
20180906,42,10341
20180906,43,12523
20180906,44,21012
20180906,45,13525
20180906,46,13114
20180906,47,19400
20180906,48,23998
20180906,49,4914
20180906,99,406476
20180907,11,80541
20180907,26,25543
20180907,27,18931
20180907,28,25525
20180907,29,11996
20180907,30,13063
20180907,31,9522
20180907,41,124166
20180907,42,11368
20180907,43,13803
20180907,44,21668
20180907,45,15419
20180907,46,14077
20180907,47,20813
20180907,48,25020
20180907,49,5251
20180907,99,436807
20180908,11,73209
20180908,26,23433
20180908,27,19072
20180908,28,24626
20180908,29,11967
20180908,30,12918
20180908,31,9026
20180908,41,118108
20180908,42,9467
20180908,43,12232
20180908,44,20774
20180908,45,13029
20180908,46,13054
20180908,47,18368
20180908,48,24032
20180908,49,4654
20180908,99,408069
20180909,11,11950
20180909,26,4367
20180909,27,3075
20180909,28,5436
20180909,29,3277
20180909,30,4479
20180909,31,2326
20180909,41,30465
20180909,42,2039
20180909,43,3941
20180909,44,6294
20180909,45,3786
20180909,46,4790
20180909,47,3705
20180909,48,3422
20180909,49,1674
20180909,99,95042
20180910,11,126412
20180910,26,41468
20180910,27,30247
20180910,28,41252
20180910,29,19812
20180910,30,20713
20180910,31,14793
20180910,41,195637
20180910,42,16509
20180910,43,20523
20180910,44,34540
20180910,45,23481
20180910,46,21628
20180910,47,30639
20180910,48,41780
20180910,49,8240
20180910,99,687802
20180911,11,88529
20180911,26,31258
20180911,27,22819
20180911,28,28732
20180911,29,14821
20180911,30,15239
20180911,31,10922
20180911,41,139371
20180911,42,11815
20180911,43,15376
20180911,44,25318
20180911,45,17109
20180911,46,16822
20180911,47,22969
20180911,48,30560
20180911,49,6083
20180911,99,497835
20180912,11,82926
20180912,26,28664
20180912,27,20967
20180912,28,26822
20180912,29,13169
20180912,30,14329
20180912,31,10321
20180912,41,128454
20180912,42,10951
20180912,43,14031
20180912,44,22793
20180912,45,15601
20180912,46,15526
20180912,47,21069
20180912,48,27909
20180912,49,5296
20180912,99,458911
20180913,11,85571
20180913,26,27376
20180913,27,21265
20180913,28,27683
20180913,29,13159
20180913,30,14321
20180913,31,9985
20180913,41,135289
20180913,42,11111
20180913,43,14379
20180913,44,23701
20180913,45,16046
20180913,46,15047
20180913,47,21438
20180913,48,27045
20180913,49,4507
20180913,99,468012
20180914,11,88657
20180914,26,28578
20180914,27,20859
20180914,28,28136
20180914,29,13303
20180914,30,13555
20180914,31,10062
20180914,41,135858
20180914,42,11898
20180914,43,14362
20180914,44,23190
20180914,45,16728
20180914,46,15699
20180914,47,21281
20180914,48,28654
20180914,49,5612
20180914,99,476506
20180915,11,73913
20180915,26,25715
20180915,27,19804
20180915,28,24409
20180915,29,12508
20180915,30,12755
20180915,31,10365
20180915,41,117912
20180915,42,9353
20180915,43,12999
20180915,44,20680
20180915,45,13319
20180915,46,13373
20180915,47,19447
20180915,48,25989
20180915,49,4448
20180915,99,417044
20180916,11,11907
20180916,26,4904
20180916,27,3072
20180916,28,5881
20180916,29,3138
20180916,30,4107
20180916,31,2472
20180916,41,29513
20180916,42,2139
20180916,43,3853
20180916,44,5832
20180916,45,3491
20180916,46,4399
20180916,47,3634
20180916,48,4326
20180916,49,1412
20180916,99,94095
20180917,11,112462
20180917,26,41083
20180917,27,29824
20180917,28,35693
20180917,29,18882
20180917,30,18876
20180917,31,15468
20180917,41,173372
20180917,42,14960
20180917,43,19706
20180917,44,31357
20180917,45,22349
20180917,46,20495
20180917,47,29388
20180917,48,41898
20180917,49,7365
20180917,99,633292
20180918,11,85899
20180918,26,30323
20180918,27,22868
20180918,28,27014
20180918,29,14844
20180918,30,15605
20180918,31,11168
20180918,41,135600
20180918,42,11320
20180918,43,16041
20180918,44,25251
20180918,45,17268
20180918,46,15929
20180918,47,22572
20180918,48,30329
20180918,49,5527
20180918,99,487646
20180919,11,87000
20180919,26,29391
20180919,27,23531
20180919,28,26985
20180919,29,15184
20180919,30,16295
20180919,31,11110
20180919,41,134941
20180919,42,11597
20180919,43,15789
20180919,44,24849
20180919,45,17824
20180919,46,16394
20180919,47,22871
20180919,48,29859
20180919,49,5468
20180919,99,489169
20180920,11,90947
20180920,26,31811
20180920,27,23546
20180920,28,28949
20180920,29,15623
20180920,30,16607
20180920,31,11494
20180920,41,142047
20180920,42,12210
20180920,43,15923
20180920,44,26776
20180920,45,18974
20180920,46,17401
20180920,47,23113
20180920,48,32476
20180920,49,6258
20180920,99,514244
20180921,11,117998
20180921,26,37805
20180921,27,27137
20180921,28,36513
20180921,29,17313
20180921,30,18623
20180921,31,13859
20180921,41,179095
20180921,42,15486
20180921,43,18980
20180921,44,31164
20180921,45,22199
20180921,46,19897
20180921,47,28166
20180921,48,38637
20180921,49,7003
20180921,99,629996
20180922,11,99590
20180922,26,38113
20180922,27,29508
20180922,28,33229
20180922,29,18040
20180922,30,18611
20180922,31,15210
20180922,41,159201
20180922,42,12576
20180922,43,18248
20180922,44,28793
20180922,45,19466
20180922,46,18563
20180922,47,26723
20180922,48,38466
20180922,49,5966
20180922,99,580419
20180923,11,13044
20180923,26,4509
20180923,27,3744
20180923,28,5684
20180923,29,3535
20180923,30,4682
20180923,31,2745
20180923,41,30570
20180923,42,2398
20180923,43,4388
20180923,44,6269
20180923,45,4038
20180923,46,4827
20180923,47,4554
20180923,48,5506
20180923,49,1944
20180923,99,102461
20180924,11,6331
20180924,26,1713
20180924,27,1214
20180924,28,2010
20180924,29,2500
20180924,30,2577
20180924,31,994
20180924,41,11919
20180924,42,1199
20180924,43,2721
20180924,44,3081
20180924,45,2104
20180924,46,2601
20180924,47,1844
20180924,48,2871
20180924,49,1355
20180924,99,47042
20180925,11,18781
20180925,26,7531
20180925,27,5603
20180925,28,8113
20180925,29,5323
20180925,30,6631
20180925,31,3100
20180925,41,41590
20180925,42,3293
20180925,43,5890
20180925,44,9113
20180925,45,6398
20180925,46,7042
20180925,47,5912
20180925,48,8794
20180925,49,2714
20180925,99,145851
20180926,11,53925
20180926,26,25286
20180926,27,20149
20180926,28,21479
20180926,29,13659
20180926,30,14593
20180926,31,11979
20180926,41,106813
20180926,42,7285
20180926,43,14729
20180926,44,25717
20180926,45,13777
20180926,46,16903
20180926,47,20214
20180926,48,31968
20180926,49,5101
20180926,99,403669
20180927,11,151419
20180927,26,57539
20180927,27,39118
20180927,28,49537
20180927,29,25759
20180927,30,24968
20180927,31,20475
20180927,41,228545
20180927,42,20087
20180927,43,23959
20180927,44,40429
20180927,45,30009
20180927,46,28539
20180927,47,39081
20180927,48,56968
20180927,49,10054
20180927,99,846633
20180928,11,109422
20180928,26,41508
20180928,27,29083
20180928,28,35766
20180928,29,18017
20180928,30,18831
20180928,31,14585
20180928,41,164010
20180928,42,15434
20180928,43,18735
20180928,44,29867
20180928,45,22962
20180928,46,21620
20180928,47,28888
20180928,48,41694
20180928,49,7700
20180928,99,618214
20180929,11,91850
20180929,26,33078
20180929,27,26395
20180929,28,30843
20180929,29,17019
20180929,30,17191
20180929,31,13027
20180929,41,141552
20180929,42,11552
20180929,43,15631
20180929,44,25943
20180929,45,18156
20180929,46,18239
20180929,47,23931
20180929,48,35447
20180929,49,5931
20180929,99,525880
20180930,11,12188
20180930,26,5467
20180930,27,3350
20180930,28,6168
20180930,29,3215
20180930,30,4417
20180930,31,2705
20180930,41,29923
20180930,42,1980
20180930,43,3856
20180930,44,6044
20180930,45,3701
20180930,46,4662
20180930,47,3723
20180930,48,4934
20180930,49,1768
20180930,99,98120
20181001,11,133220
20181001,26,50608
20181001,27,36139
20181001,28,43026
20181001,29,22151
20181001,30,23184
20181001,31,18096
20181001,41,196011
20181001,42,18463
20181001,43,22235
20181001,44,35957
20181001,45,27644
20181001,46,27020
20181001,47,35493
20181001,48,51165
20181001,49,9459
20181001,99,750129
20181002,11,101911
20181002,26,41077
20181002,27,27755
20181002,28,33240
20181002,29,16736
20181002,30,17319
20181002,31,14258
20181002,41,149731
20181002,42,14151
20181002,43,16935
20181002,44,27493
20181002,45,20973
20181002,46,20284
20181002,47,27359
20181002,48,39371
20181002,49,7506
20181002,99,576252
20181003,11,18481
20181003,26,9736
20181003,27,9078
20181003,28,9258
20181003,29,5374
20181003,30,6724
20181003,31,4634
20181003,41,43795
20181003,42,3348
20181003,43,5809
20181003,44,10286
20181003,45,5755
20181003,46,7156
20181003,47,8379
20181003,48,9961
20181003,49,2839
20181003,99,160652
20181004,11,113676
20181004,26,46120
20181004,27,30646
20181004,28,36185
20181004,29,18743
20181004,30,19121
20181004,31,16622
20181004,41,165267
20181004,42,15265
20181004,43,18912
20181004,44,30570
20181004,45,23178
20181004,46,22116
20181004,47,30616
20181004,48,44125
20181004,49,8215
20181004,99,639520
20181005,11,82927
20181005,26,32948
20181005,27,22025
20181005,28,26980
20181005,29,13529
20181005,30,14439
20181005,31,11293
20181005,41,123682
20181005,42,12676
20181005,43,14857
20181005,44,23606
20181005,45,18115
20181005,46,17359
20181005,47,23199
20181005,48,33474
20181005,49,4930
20181005,99,476138
20181006,11,74552
20181006,26,16615
20181006,27,19518
20181006,28,25010
20181006,29,13309
20181006,30,13899
20181006,31,6550
20181006,41,115219
20181006,42,8970
20181006,43,12818
20181006,44,20645
20181006,45,14831
20181006,46,13721
20181006,47,16373
20181006,48,19388
20181006,49,4812
20181006,99,396341
20181007,11,10785
20181007,26,5180
20181007,27,3076
20181007,28,5342
20181007,29,2955
20181007,30,3987
20181007,31,2500
20181007,41,26146
20181007,42,1777
20181007,43,3359
20181007,44,5363
20181007,45,3310
20181007,46,4119
20181007,47,3791
20181007,48,4316
20181007,49,1577
20181007,99,87601
20181008,11,132533
20181008,26,49889
20181008,27,35579
20181008,28,42135
20181008,29,20493
20181008,30,21848
20181008,31,18470
20181008,41,192980
20181008,42,17561
20181008,43,21431
20181008,44,35624
20181008,45,26608
20181008,46,24982
20181008,47,35291
20181008,48,49077
20181008,49,9061
20181008,99,733725
20181009,11,17859
20181009,26,9311
20181009,27,8169
20181009,28,8732
20181009,29,5251
20181009,30,6375
20181009,31,4653
20181009,41,43869
20181009,42,3300
20181009,43,5696
20181009,44,9867
20181009,45,5300
20181009,46,6864
20181009,47,8040
20181009,48,10457
20181009,49,2824
20181009,99,156602
20181010,11,109980
20181010,26,40927
20181010,27,28635
20181010,28,34956
20181010,29,17141
20181010,30,18309
20181010,31,14706
20181010,41,157276
20181010,42,14944
20181010,43,18152
20181010,44,29227
20181010,45,21999
20181010,46,21250
20181010,47,29170
20181010,48,39535
20181010,49,7713
20181010,99,604039
20181011,11,93065
20181011,26,37235
20181011,27,25181
20181011,28,30636
20181011,29,15176
20181011,30,16466
20181011,31,13265
20181011,41,137975
20181011,42,12863
20181011,43,15776
20181011,44,25678
20181011,45,18929
20181011,46,17547
20181011,47,24730
20181011,48,34832
20181011,49,6958
20181011,99,526412
20181012,11,100518
20181012,26,39646
20181012,27,26545
20181012,28,31752
20181012,29,15714
20181012,30,16892
20181012,31,13799
20181012,41,143494
20181012,42,13649
20181012,43,16533
20181012,44,26266
20181012,45,20205
20181012,46,18714
20181012,47,26683
20181012,48,37436
20181012,49,7053
20181012,99,555014
20181013,11,83645
20181013,26,32659
20181013,27,23270
20181013,28,27715
20181013,29,14662
20181013,30,15657
20181013,31,12215
20181013,41,127972
20181013,42,10473
20181013,43,14392
20181013,44,23469
20181013,45,16681
20181013,46,15964
20181013,47,21709
20181013,48,31453
20181013,49,5840
20181013,99,477888
20181014,11,11507
20181014,26,4390
20181014,27,3026
20181014,28,5363
20181014,29,3389
20181014,30,4622
20181014,31,2546
20181014,41,28897
20181014,42,1968
20181014,43,3940
20181014,44,6083
20181014,45,3708
20181014,46,4829
20181014,47,3756
20181014,48,3791
20181014,49,1790
20181014,99,93622
20181015,11,127871
20181015,26,48649
20181015,27,33315
20181015,28,40897
20181015,29,20502
20181015,30,22468
20181015,31,17585
20181015,41,188707
20181015,42,17593
20181015,43,20874
20181015,44,34898
20181015,45,26247
20181015,46,23891
20181015,47,33629
20181015,48,47814
20181015,49,9482
20181015,99,714551
20181016,11,87564
20181016,26,34159
20181016,27,22985
20181016,28,28254
20181016,29,14291
20181016,30,15521
20181016,31,12197
20181016,41,133230
20181016,42,12215
20181016,43,14980
20181016,44,24700
20181016,45,18286
20181016,46,17118
20181016,47,23797
20181016,48,33449
20181016,49,6644
20181016,99,499488
20181017,11,84619
20181017,26,31228
20181017,27,21563
20181017,28,27061
20181017,29,13424
20181017,30,14684
20181017,31,11252
20181017,41,124480
20181017,42,11085
20181017,43,13755
20181017,44,22886
20181017,45,16652
20181017,46,16284
20181017,47,22289
20181017,48,30061
20181017,49,6397
20181017,99,467792
20181018,11,90765
20181018,26,33912
20181018,27,23420
20181018,28,29431
20181018,29,14867
20181018,30,16170
20181018,31,12293
20181018,41,133745
20181018,42,11231
20181018,43,14888
20181018,44,25155
20181018,45,18562
20181018,46,17229
20181018,47,23569
20181018,48,32850
20181018,49,6822
20181018,99,505010
20181019,11,100106
20181019,26,38024
20181019,27,25473
20181019,28,31746
20181019,29,16144
20181019,30,17133
20181019,31,13825
20181019,41,148090
20181019,42,13492
20181019,43,16548
20181019,44,26950
20181019,45,20505
20181019,46,18440
20181019,47,25779
20181019,48,36891
20181019,49,7381
20181019,99,556623
20181020,11,82781
20181020,26,30940
20181020,27,22045
20181020,28,27572
20181020,29,14830
20181020,30,15444
20181020,31,11462
20181020,41,127419
20181020,42,10352
20181020,43,13595
20181020,44,23583
20181020,45,16097
20181020,46,16184
20181020,47,20583
20181020,48,30456
20181020,49,6074
20181020,99,469514
20181021,11,13691
20181021,26,5369
20181021,27,3572
20181021,28,6532
20181021,29,3617
20181021,30,5012
20181021,31,2921
20181021,41,33165
20181021,42,2203
20181021,43,4206
20181021,44,6627
20181021,45,4132
20181021,46,5120
20181021,47,4121
20181021,48,4811
20181021,49,2038
20181021,99,107152
20181022,11,138607
20181022,26,49659
20181022,27,35869
20181022,28,44259
20181022,29,22210
20181022,30,24310
20181022,31,18351
20181022,41,206492
20181022,42,17655
20181022,43,22382
20181022,44,38325
20181022,45,27838
20181022,46,25419
20181022,47,35387
20181022,48,50442
20181022,49,10230
20181022,99,767579
20181023,11,91989
20181023,26,33619
20181023,27,24360
20181023,28,29551
20181023,29,15245
20181023,30,16926
20181023,31,12414
20181023,41,139335
20181023,42,12832
20181023,43,15841
20181023,44,26485
20181023,45,19189
20181023,46,17871
20181023,47,24956
20181023,48,33816
20181023,49,7414
20181023,99,521937
20181024,11,89116
20181024,26,32301
20181024,27,22647
20181024,28,28471
20181024,29,14501
20181024,30,16039
20181024,31,12215
20181024,41,133210
20181024,42,11798
20181024,43,14922
20181024,44,24266
20181024,45,17426
20181024,46,16841
20181024,47,22975
20181024,48,31597
20181024,49,6568
20181024,99,494966
20181025,11,96147
20181025,26,35082
20181025,27,25170
20181025,28,31105
20181025,29,15199
20181025,30,17125
20181025,31,12786
20181025,41,144868
20181025,42,12643
20181025,43,15979
20181025,44,26814
20181025,45,18991
20181025,46,17526
20181025,47,24857
20181025,48,34614
20181025,49,7088
20181025,99,536104
20181026,11,102977
20181026,26,36378
20181026,27,26730
20181026,28,32241
20181026,29,16391
20181026,30,17227
20181026,31,13622
20181026,41,153115
20181026,42,14443
20181026,43,16870
20181026,44,28043
20181026,45,20941
20181026,46,19763
20181026,47,27433
20181026,48,37050
20181026,49,8025
20181026,99,571352
20181027,11,88737
20181027,26,31711
20181027,27,24093
20181027,28,29202
20181027,29,15171
20181027,30,16584
20181027,31,12410
20181027,41,138671
20181027,42,11493
20181027,43,15044
20181027,44,25047
20181027,45,16761
20181027,46,16687
20181027,47,22993
20181027,48,32120
20181027,49,6269
20181027,99,503101
20181028,11,12994
20181028,26,4859
20181028,27,3388
20181028,28,5791
20181028,29,3403
20181028,30,4991
20181028,31,2650
20181028,41,32616
20181028,42,2142
20181028,43,4307
20181028,44,6448
20181028,45,4114
20181028,46,5305
20181028,47,4106
20181028,48,3979
20181028,49,2111
20181028,99,103227
20181029,11,146525
20181029,26,53030
20181029,27,37593
20181029,28,47233
20181029,29,22701
20181029,30,25185
20181029,31,19839
20181029,41,218758
20181029,42,19981
20181029,43,23907
20181029,44,39950
20181029,45,28305
20181029,46,26195
20181029,47,37477
20181029,48,52993
20181029,49,10679
20181029,99,810483
20181030,11,101943
20181030,26,37059
20181030,27,26831
20181030,28,33201
20181030,29,16228
20181030,30,17410
20181030,31,13632
20181030,41,155180
20181030,42,14141
20181030,43,17010
20181030,44,28020
20181030,45,20094
20181030,46,18912
20181030,47,26159
20181030,48,36523
20181030,49,7796
20181030,99,570242
20181031,11,97917
20181031,26,34832
20181031,27,24329
20181031,28,30978
20181031,29,14894
20181031,30,16846
20181031,31,13061
20181031,41,145876
20181031,42,13217
20181031,43,15934
20181031,44,25258
20181031,45,18457
20181031,46,17771
20181031,47,24720
20181031,48,33270
20181031,49,6878
20181031,99,534312
20181101,11,106826
20181101,26,38304
20181101,27,27270
20181101,28,34607
20181101,29,16756
20181101,30,18932
20181101,31,14435
20181101,41,163909
20181101,42,14380
20181101,43,17879
20181101,44,28662
20181101,45,20476
20181101,46,19425
20181101,47,26470
20181101,48,37596
20181101,49,7689
20181101,99,593871
20181102,11,116475
20181102,26,40886
20181102,27,29381
20181102,28,36480
20181102,29,17812
20181102,30,19876
20181102,31,15209
20181102,41,171352
20181102,42,15465
20181102,43,18795
20181102,44,29863
20181102,45,22572
20181102,46,19967
20181102,47,29119
20181102,48,40542
20181102,49,7794
20181102,99,631732
20181103,11,96033
20181103,26,33395
20181103,27,26065
20181103,28,31406
20181103,29,16421
20181103,30,17291
20181103,31,13161
20181103,41,148870
20181103,42,11938
20181103,43,16083
20181103,44,26138
20181103,45,17539
20181103,46,17323
20181103,47,24028
20181103,48,33754
20181103,49,6466
20181103,99,536032
20181104,11,15161
20181104,26,5924
20181104,27,3771
20181104,28,7302
20181104,29,3727
20181104,30,5465
20181104,31,2798
20181104,41,36841
20181104,42,2531
20181104,43,4610
20181104,44,7084
20181104,45,4327
20181104,46,5536
20181104,47,4439
20181104,48,4999
20181104,49,1971
20181104,99,116521
20181105,11,152642
20181105,26,53220
20181105,27,40333
20181105,28,47879
20181105,29,23891
20181105,30,26515
20181105,31,19948
20181105,41,229944
20181105,42,20254
20181105,43,25440
20181105,44,40611
20181105,45,29448
20181105,46,27396
20181105,47,39459
20181105,48,53478
20181105,49,10501
20181105,99,841177
20181106,11,102479
20181106,26,36701
20181106,27,27725
20181106,28,32451
20181106,29,17061
20181106,30,18472
20181106,31,13475
20181106,41,157180
20181106,42,14103
20181106,43,18149
20181106,44,28550
20181106,45,20706
20181106,46,19770
20181106,47,26725
20181106,48,37126
20181106,49,7634
20181106,99,578450
20181107,11,93026
20181107,26,34241
20181107,27,25249
20181107,28,29716
20181107,29,14959
20181107,30,16704
20181107,31,12969
20181107,41,143790
20181107,42,12999
20181107,43,16545
20181107,44,25220
20181107,45,18896
20181107,46,18398
20181107,47,25344
20181107,48,34722
20181107,49,6667
20181107,99,529578
20181108,11,90910
20181108,26,29386
20181108,27,24982
20181108,28,29144
20181108,29,14907
20181108,30,16690
20181108,31,11539
20181108,41,140820
20181108,42,12960
20181108,43,16324
20181108,44,26075
20181108,45,19065
20181108,46,18582
20181108,47,25019
20181108,48,32969
20181108,49,7142
20181108,99,516650
20181109,11,114569
20181109,26,39593
20181109,27,29750
20181109,28,35868
20181109,29,17641
20181109,30,19408
20181109,31,14798
20181109,41,170626
20181109,42,15241
20181109,43,19386
20181109,44,30321
20181109,45,21934
20181109,46,20253
20181109,47,29298
20181109,48,39422
20181109,49,7733
20181109,99,625988
20181110,11,90442
20181110,26,30702
20181110,27,25036
20181110,28,29636
20181110,29,15319
20181110,30,16390
20181110,31,12177
20181110,41,140814
20181110,42,11227
20181110,43,15344
20181110,44,24584
20181110,45,16908
20181110,46,16750
20181110,47,22945
20181110,48,31942
20181110,49,5804
20181110,99,506137
20181111,11,13320
20181111,26,4690
20181111,27,3388
20181111,28,6207
20181111,29,3518
20181111,30,5072
20181111,31,2947
20181111,41,33518
20181111,42,2313
20181111,43,4794
20181111,44,6752
20181111,45,4199
20181111,46,5289
20181111,47,4123
20181111,48,4134
20181111,49,2019
20181111,99,106308
20181112,11,149530
20181112,26,51144
20181112,27,39628
20181112,28,48092
20181112,29,23128
20181112,30,25018
20181112,31,19359
20181112,41,225323
20181112,42,19857
20181112,43,25143
20181112,44,40106
20181112,45,28736
20181112,46,27317
20181112,47,38840
20181112,48,52893
20181112,49,10457
20181112,99,824760
20181113,11,105529
20181113,26,35646
20181113,27,28184
20181113,28,33869
20181113,29,16437
20181113,30,17850
20181113,31,13447
20181113,41,161456
20181113,42,14364
20181113,43,18520
20181113,44,28818
20181113,45,20745
20181113,46,19771
20181113,47,27482
20181113,48,37034
20181113,49,7411
20181113,99,586685
20181114,11,99830
20181114,26,34105
20181114,27,26074
20181114,28,32350
20181114,29,15410
20181114,30,17147
20181114,31,12958
20181114,41,147781
20181114,42,13224
20181114,43,17065
20181114,44,26651
20181114,45,19310
20181114,46,18742
20181114,47,25568
20181114,48,33835
20181114,49,6801
20181114,99,546986
20181115,11,104128
20181115,26,35465
20181115,27,27526
20181115,28,33816
20181115,29,16379
20181115,30,18223
20181115,31,13507
20181115,41,159482
20181115,42,14142
20181115,43,18323
20181115,44,29279
20181115,45,20645
20181115,46,19518
20181115,47,27138
20181115,48,36709
20181115,49,7352
20181115,99,581760
20181116,11,117596
20181116,26,38784
20181116,27,30376
20181116,28,37961
20181116,29,17676
20181116,30,19864
20181116,31,14671
20181116,41,175637
20181116,42,15946
20181116,43,20324
20181116,44,30885
20181116,45,22896
20181116,46,21298
20181116,47,30478
20181116,48,40025
20181116,49,7971
20181116,99,642521
20181117,11,95503
20181117,26,32458
20181117,27,27116
20181117,28,31914
20181117,29,16050
20181117,30,17118
20181117,31,13073
20181117,41,147702
20181117,42,12054
20181117,43,16590
20181117,44,26324
20181117,45,17921
20181117,46,17824
20181117,47,24261
20181117,48,33491
20181117,49,6227
20181117,99,535749
20181118,11,15763
20181118,26,5959
20181118,27,3825
20181118,28,7631
20181118,29,3752
20181118,30,5441
20181118,31,2992
20181118,41,37683
20181118,42,2718
20181118,43,5038
20181118,44,7442
20181118,45,4613
20181118,46,5691
20181118,47,4658
20181118,48,5486
20181118,49,2206
20181118,99,120913
20181119,11,159598
20181119,26,55390
20181119,27,43149
20181119,28,52163
20181119,29,24839
20181119,30,27575
20181119,31,21159
20181119,41,240295
20181119,42,21869
20181119,43,27701
20181119,44,44255
20181119,45,31680
20181119,46,30168
20181119,47,41898
20181119,48,57410
20181119,49,10988
20181119,99,890307
20181120,11,110487
20181120,26,40129
20181120,27,30683
20181120,28,36544
20181120,29,17723
20181120,30,19567
20181120,31,15121
20181120,41,169848
20181120,42,15632
20181120,43,20337
20181120,44,30418
20181120,45,22509
20181120,46,21753
20181120,47,30213
20181120,48,40551
20181120,49,7824
20181120,99,629463
20181121,11,105523
20181121,26,38260
20181121,27,28937
20181121,28,34750
20181121,29,16669
20181121,30,18397
20181121,31,14568
20181121,41,157383
20181121,42,14529
20181121,43,18841
20181121,44,28298
20181121,45,21331
20181121,46,21662
20181121,47,29130
20181121,48,38368
20181121,49,7517
20181121,99,594284
20181122,11,110370
20181122,26,40462
20181122,27,30530
20181122,28,37381
20181122,29,17635
20181122,30,20194
20181122,31,15088
20181122,41,171034
20181122,42,15601
20181122,43,20116
20181122,44,31796
20181122,45,22723
20181122,46,22409
20181122,47,29886
20181122,48,41383
20181122,49,8241
20181122,99,634976
20181123,11,124893
20181123,26,44636
20181123,27,33924
20181123,28,40548
20181123,29,18997
20181123,30,21448
20181123,31,16626
20181123,41,186758
20181123,42,17799
20181123,43,22137
20181123,44,33649
20181123,45,24937
20181123,46,23636
20181123,47,33699
20181123,48,45181
20181123,49,8454
20181123,99,697439
20181124,11,91894
20181124,26,37081
20181124,27,29223
20181124,28,32556
20181124,29,16461
20181124,30,17802
20181124,31,14582
20181124,41,146499
20181124,42,12121
20181124,43,17248
20181124,44,27394
20181124,45,18468
20181124,46,19489
20181124,47,26456
20181124,48,37535
20181124,49,7077
20181124,99,551987
20181125,11,14521
20181125,26,5434
20181125,27,3714
20181125,28,6635
20181125,29,3630
20181125,30,5741
20181125,31,2743
20181125,41,36829
